,Unnamed: 0,formatted_address,name,place_id,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,opening_hours.open_now,permanently_closed,price_level
182,182,"Dorfstrasse 8, 8427 Freienstein-Teufen, Switzerland",Volg,ChIJH6HLlwR2kEcR6INqcpAcnWo,4.4,90.0,47.5303383,8.5825891,True,,
183,183,"Schaffhauserstrasse 110, 8180 Bülach, Switzerland",Coop Supermarkt Bülach im Guss,ChIJxQDDhAt3kEcRjRB4zcTy244,4.3,185.0,47.5266542,8.5361403,True,,
184,184,"Hofackerstrasse 3, 8415 Gräslikon, Switzerland",Biohofladen (Selbstbedienung),ChIJIc9bKgmdmkcR-eKXLrsEqsM,4.5,2.0,47.5555938,8.6071406,True,,
185,185,"Weiacherstrasse 64, 8427 Rorbas, Switzerland",Volg,ChIJ_S5lIQ52kEcRvj9Rb5LjkTs,4.4,92.0,47.531805,8.5738572,True,,
186,186,"Dorfstrasse 22, 8455 Rüdlingen, Switzerland",maxi,ChIJZf8Xsr13kEcRXvbdfHC12-I,4.5,8.0,47.5786831,8.5721644,True,,1.0
187,187,"Winterthurstrasse 17, 8413 Neftenbach, Switzerland",Coop Supermarkt Neftenbach,ChIJQdvY1LCbmkcRNFzarb2-edQ,4.4,191.0,47.526162,8.668973,True,,
188,188,"Flaachtalstrasse 17, 8459 Volken, Switzerland",Volg Volken,ChIJ852xn2udmkcRmVGzoB3B1Eo,4.3,31.0,47.5739607,8.6245823,True,,
189,189,"Bahnhofstrasse 28, 8180 Bülach, Switzerland",Migros Supermarkt,ChIJL1HalNR1kEcRlEs74Z8YHFg,4.1,613.0,47.5211111,8.54,True,,
190,190,"Bülacherstrasse 17, 8424 Embrach, Switzerland",Migros Supermarkt,ChIJwcIxRhuemkcRfGPmJWIKkIE,4.3,404.0,47.5101625,8.5915443,True,,
191,191,"Dorfstrasse 138, 8424 Embrach, Switzerland",Coop Supermarkt Embrach,ChIJW-5yMgWemkcRWwYcMHt7e2I,4.2,366.0,47.5109947,8.594256699999999,True,,
192,192,"Geissbergstrasse 18, 8184 Bachenbülach, Switzerland",Fischer Lebensmittel -Tanktransporte,ChIJpUqOIMd1kEcRXlFTU0lo3lw,4.0,1.0,47.5065065,8.5507478,True,,
193,193,"Bitziberg 1, 8184 Bachenbülach, Switzerland",Covin AG,ChIJbXFzm051kEcR-5FL3VmncqU,4.5,17.0,47.4977169,8.5455381,,,
194,194,"Mitteldorfweg 2, 8413 Neftenbach, Switzerland",Volg,ChIJA0ptvxacmkcR25JpM8d-Foo,4.3,69.0,47.527896,8.667972599999999,True,,
195,195,"Bahnhofstrasse 55, 8180 Bülach, Switzerland",avec,ChIJO5pBjSp0kEcRtgczhrWGBMw,2.6,46.0,47.5237925,8.5365828,True,,
196,196,"Tössallmend 2a, 8413 Neftenbach, Switzerland",Lidl,ChIJCUeaD7-dmkcRJcVLgjGurn4,0.0,0.0,47.51926,8.65762,,,
197,197,"Kasernenstrasse 77, 8180 Bülach, Switzerland",Volg Bülach Storchenwiese,ChIJ5fb8AjJ0kEcRHhdJxRu2AL0,4.0,41.0,47.51507580000001,8.530416599999999,True,,
198,198,"Zürcherstrasse 35, 8426 Lufingen, Switzerland",Volg Lufingen with postal agency,ChIJHSah3TCemkcRSFCP3UIIYeE,4.5,102.0,47.48897150000001,8.5942809,True,,
199,199,"Dorfstrasse 17, 8447 Dachsen, Switzerland",Volg,ChIJrcii3rp4kEcRicw05kTVK5s,4.3,50.0,47.6652054,8.617393,True,,
200,200,"Schützenstrasse 40, 8245 Feuerthalen, Switzerland",Coop Feuerthalen,ChIJSURXfeaBmkcRPSjM4uIUcOA,4.7,20.0,47.6905503,8.648743699999999,True,,
201,201,"Bahnhofstrasse 8, 8447 Dachsen, Switzerland",Brot vom Held GmbH,ChIJ2RomE7p4kEcRma6Z9hPh1vk,4.6,21.0,47.6668892,8.6144713,True,,
202,202,"Underdorf, 8460 Marthalen, Switzerland",Höneisen Gemüsebau,ChIJORgUdfKCmkcRISdU9lC2jlY,0.0,0.0,47.6257374,8.6480698,,,
203,203,"Bahnhofstrasse 56/58, 8200 Schaffhausen, Switzerland",Migros Supermarkt,ChIJQ47j22Z_kEcRXUwFnCg4QI8,4.3,524.0,47.6987877,8.6340494,True,,
204,204,"Ernst Müller-Strasse 8, 8207 Schaffhausen, Switzerland",GUSTIO,ChIJAQBA9TaAmkcRafHkeDJB0VA,0.0,0.0,47.71945410000001,8.668934799999999,,,
205,205,"Webergasse 11, 8200 Schaffhausen, Switzerland",PeperOhni,ChIJ0WSLjlN_kEcR4yCwqqafwpU,4.5,13.0,47.6982357,8.636350799999999,True,,
206,206,"Poststrasse 30, 8462 Rheinau, Switzerland",Volg Rheinau,ChIJlV_iRIt4kEcRcwRBGCXUt3A,4.2,61.0,47.64317639999999,8.600774399999999,True,,
208,208,"Güeterstrass 3, Postfach 18, 8460 Marthalen, Switzerland",LANDI Weinland Genossenschaft,ChIJazrH_rp4kEcRAHQSAJd_OHU,4.5,196.0,47.63517,8.6551599,True,,
209,209,"8212 Laufen-Uhwiesen, Switzerland","Neuhausen, Schloss Laufen am Rheinfall",ChIJo0L6wLR4kEcRgWzZxY9YbTw,4.5,44.0,47.676579,8.6142551,,,
210,210,"Wildenstrasse 1, 8212 Neuhausen am Rheinfall, Switzerland",Ying’s Thai Restaurant,ChIJQUGSI11_kEcRpLzdwLZMJ_g,4.5,117.0,47.6808626,8.6186101,False,,
211,211,"Rheinfallquai 5, 8212 Neuhausen am Rheinfall, Switzerland",Restaurant Park am Rheinfall,ChIJD3lajUp_kEcR0G82TOHrZKw,3.4,391.0,47.6795471,8.6121929,False,,
212,212,"Hauptstrasse 42, 1714 Heitenried, Switzerland",Volg,ChIJrWWdi31BjkcRx3tw-q8J900,4.7,53.0,46.8258896,7.3007784,True,,
214,214,"Industriepl. 3, 8212 Neuhausen am Rheinfall, Switzerland",Smilestones AG - Miniaturwelt am Rheinfall,ChIJy56i7OR_kEcRDLJkZ3WCy-E,4.6,1036.0,47.6793479,8.617937999999999,False,,
235,235,"Schützenstrasse 30, 8245 Feuerthalen, Switzerland",Coop Supermarkt Feuerthalen Rhymarkt,ChIJ2wmzkeaBmkcRkMYKJwvUPjw,4.5,949.0,47.6906462,8.646801199999999,True,,
236,236,"Fronwagpl. 1, 8201 Schaffhausen, Switzerland",Coop Supermarkt Schaffhausen Fronwagplatz,ChIJrx7HUGd_kEcR3u5vLjoYip4,4.1,256.0,47.69634749999999,8.633765,True,,
237,237,"Hauptstrasse 29, 8246 Feuerthalen, Switzerland",Coop Pronto Shop mit Tankstelle Langwiesen,ChIJCRwgq5KBmkcRvM4vFsnKQn4,4.4,176.0,47.6842878,8.6602858,True,,
238,238,"Hauptstrasse 21, 8246 Feuerthalen, Switzerland",OTTO'S AG,ChIJs4bfp5KBmkcRMVBrCNM7V38,4.2,316.0,47.684046,8.662045299999999,True,,
239,239,"Freier Pl. 2, 8200 Schaffhausen, Switzerland",SPAR Supermarkt Schaffhausen,ChIJc8Tb_9-BmkcRU0dgSnMvZ3A,4.2,141.0,47.695515,8.640286,True,,1.0
240,240,"Bahnhofstrasse 29, 8200 Schaffhausen, Switzerland",Coop Pronto Shop Schaffhausen Bahnhof,ChIJdefwGmd_kEcR_I1n2Ga_Zc4,4.3,111.0,47.69814150000001,8.632686,True,,
241,241,"Schwertstrasse 4, 8200 Schaffhausen, Switzerland",migrolino fresh Schaffhausen,ChIJA6JLFWd_kEcRIRQO86nQ2ZM,4.5,52.0,47.6973126,8.6329139,True,,
242,242,"Schützenstrasse 30, 8245 Feuerthalen, Switzerland",Interdiscount Feuerthalen,ChIJT8B8zw6BmkcRdt-2yjTxfTo,4.7,42.0,47.6903408,8.646677,True,,
243,243,"Dürstlingweg 2, 8203 Schaffhausen, Switzerland",Migros Supermarkt,ChIJaVLHVsOBmkcRjCMbvLjR1Zc,4.4,203.0,47.6991032,8.654574799999999,True,,
244,244,"In Gruben 1, 8200 Schaffhausen, Switzerland",Coop Supermarkt Schaffhausen Gruben,ChIJEQrnUtiBmkcRE9aikbPizYc,4.2,289.0,47.7027412,8.6459231,True,,
245,245,"Mühlenstrasse 96, 8200 Schaffhausen, Switzerland",migrolino Schaffhausen Rheinfall,ChIJa94On0N_kEcRvpeQS9H8Cvk,4.4,36.0,47.6927748,8.6233807,True,,
246,246,"Schützenstrasse 32, 8245 Feuerthalen, Switzerland",JUMBO Feuerthalen Rhymarkt,ChIJHTl_kuaBmkcRJHCzeR9tMKI,4.3,236.0,47.6903703,8.6483189,True,,
247,247,"Rietstrasse 169, 8200 Schaffhausen, Switzerland",Coop Supermarkt Schaffhausen Riet,ChIJX7NrDhN_kEcRi2PvJFX4YKQ,4.1,147.0,47.703973,8.6155466,True,,
248,248,"Bachstrasse 55, 8200 Schaffhausen, Switzerland",mio Schaffhausen,ChIJ57l8xMh_kEcRUP43wQvSKiY,0.0,0.0,47.6993644,8.6355293,True,,
249,249,"Alpenstrasse 134 Buchthalen, 8200 Schaffhausen, Switzerland",Denner Discount,ChIJpanZZ8OBmkcR1GzMQvEQzWU,4.3,124.0,47.698722,8.65512,True,,
250,250,"Poststrasse 9, 8212 Neuhausen am Rheinfall, Switzerland",Coop Supermarkt Neuhausen Posthof,ChIJKZpgkE5_kEcREbHzNGlsgxg,4.3,336.0,47.6826987,8.6198144,True,,
251,251,"Grubenstrasse 80, 8200 Schaffhausen, Switzerland",migrolino Schaffhausen Grubenstrasse,ChIJ0SfoVNiBmkcRbz0YDd0IJ7c,4.1,29.0,47.7030853,8.6454819,True,,
252,252,"Schaffhauserstrasse 38, 8212 Neuhausen am Rheinfall, Switzerland",migrolino Neuhausen Rheinfall,ChIJO0f8c09_kEcR1nesjKoQbSE,4.3,59.0,47.68611569999999,8.6214897,True,,
254,254,"Worrenberg 1, 8416 Flaach, Switzerland",Weingut Kilchsperger,ChIJ4Qz-g0KdmkcRJpFKIH_wqV4,4.9,19.0,47.5784092,8.619425,,,
255,255,"Dorfstrasse 1, 8197 Rafz, Switzerland",Volg Rafz,ChIJadCMQuZ5kEcRlMSlbbmuFzg,4.4,146.0,47.6123315,8.5368551,True,,
257,257,"Märktgass 19, 8197 Rafz, Switzerland",maxi,ChIJt1aAlOd5kEcRz6NN8aeW8Zc,4.7,23.0,47.6124149,8.540061,True,,
258,258,"Industriestrasse 4, 8424 Embrach, Switzerland",ALDI SUISSE,ChIJJYCjOwaemkcRJP39a21itG0,4.1,582.0,47.5164998,8.594326299999999,True,,
259,259,"Schaffhauserstrasse 39, 8193 Eglisau, Switzerland",migrolino Eglisau,ChIJPSOMLDF3kEcR3XUwsuQU9Hs,4.3,122.0,47.5807555,8.516040499999999,True,,
260,260,"Wehntalerstrasse 46, 8181 Höri, Switzerland",Volg Höri,ChIJKS0V4D90kEcRri8J8t5l4dA,4.1,84.0,47.5084822,8.5100838,True,,
261,261,"Hochstrasse 122, 8200 Schaffhausen, Switzerland",SPAR express Schaffhausen-Hochstr.,ChIJTQcznXx_kEcRWa0Tc63_a1Y,4.2,57.0,47.7073017,8.6376663,True,,1.0
262,262,"Bahnhofstrasse 27, 8212 Neuhausen am Rheinfall, Switzerland",avec,ChIJtei14Uh_kEcR0ks_2QIDpAE,4.0,105.0,47.6828868,8.6248966,True,,
263,263,"Vordergasse 69, 8200 Schaffhausen, Switzerland",Coop City Schaffhausen,ChIJl5gKrGB_kEcRAPHfwFty-Mk,4.2,282.0,47.6962488,8.634637,True,,
264,264,"Vorstadt 46, 8200 Schaffhausen, Switzerland",Denner Express,ChIJg04Z02Z_kEcRfsDJMbJUPak,4.1,140.0,47.69889939999999,8.6349167,True,,
265,265,"Poststrasse 18, 8212 Neuhausen am Rheinfall, Switzerland",Denner Discount,ChIJ195TvE5_kEcRkkaOZjIdxao,4.1,215.0,47.683002,8.619211,True,,
270,270,"Flaacherstrasse 6, 8450 Andelfingen, Switzerland",Miriams Hofladen,ChIJR43oKH2DmkcRvb1TY8OtS98,4.9,23.0,47.5954486,8.675143199999999,True,,
271,271,"Landstrasse 29, 8450 Andelfingen, Switzerland",Obst- Und Weinbau,ChIJr1Xq4cqcmkcRl3T6ENXh_KY,5.0,1.0,47.5919391,8.6793137,,,
272,272,"Landstrasse 37, 8450 Andelfingen, Switzerland",Lindenmühle Naturprodukte,ChIJl6bwxjSDmkcRaSQSKHmRcAU,4.6,19.0,47.5939989,8.6787911,True,,
273,273,"Dorfstrasse 4, 8444 Henggart, Switzerland",Bakery Franziska Schläpfer,ChIJzyzYKJCcmkcR8bSoKlMgX_Y,4.7,279.0,47.5636719,8.683415499999999,True,,2.0
274,274,"Breitestrasse 35, 8472 Seuzach, Switzerland",Volg Seuzach,ChIJy9GfibObmkcRHngjxFwe9pQ,4.4,74.0,47.534909,8.734342999999999,True,,
275,275,"Lindenplatz 1, 8408 Winterthur, Switzerland",Migros Supermarkt,ChIJu1rzgVeZmkcRQJs-nnxbvvY,4.0,172.0,47.51071,8.6938857,True,,
276,276,"Wülflingerstrasse 271, 8408 Winterthur, Switzerland",Coop Supermarkt Winterthur Wülflingen,ChIJLSLQCFeZmkcRHGtQtw2QeN0,4.3,557.0,47.510287,8.6917027,True,,
277,277,"u. Vogelsangstrasse 4, 8400 Winterthur, Switzerland",foodcoop winterthur,ChIJMXaQ6HaZmkcRgz2bdryBLIE,5.0,1.0,47.4979011,8.7225814,True,,
278,278,"Bahnhofpl. 9, 8400 Winterthur, Switzerland",Coop to go Unterführung Nord,ChIJs0NE0y2ZmkcRrlc9v59p2FY,2.0,3.0,47.5008321,8.7242771,True,,
279,279,"Bahnhofpl. 3, 8400 Winterthur, Switzerland",Coop Supermarkt City Winterthur Food,ChIJ65e6LzmZmkcR13w6xzK2uX8,1.7,3.0,47.4993784,8.7235009,True,,
280,280,"Chlosterstrasse 2C, 8457 Humlikon, Switzerland",Bienen-Michel,ChIJ5VFSusOcmkcRwIdz4ofL3g0,0.0,0.0,47.5775618,8.669615799999999,True,,
281,281,"Wülflingerstrasse 393A, 8408 Winterthur, Switzerland",Migrolino Winterthur Wülflingen,ChIJAb7RTACcmkcR1henexpPchM,4.2,48.0,47.51578019999999,8.6800617,True,,
282,282,"Weinlandstrasse 2, 8451 Kleinandelfingen, Switzerland","Getränke-Shop, Loriano Bini",ChIJrVLckUiDmkcRpERkqmbA1I8,0.0,0.0,47.6016335,8.6885195,,,
283,283,"Diessenhoferstrasse 4, 8466 Trüllikon, Switzerland",Volg Trüllikon,ChIJJ99byaODmkcRbZFz6CsB4rA,4.6,52.0,47.6378658,8.6931946,True,,
284,284,"Riethaldenweg, 8451 Kleinandelfingen, Switzerland",OlioMigliarese,ChIJbUxh80eDmkcRk0Q0taHXNsQ,0.0,0.0,47.6040114,8.685706,,,
285,285,"Oberdorfstrasse 1, 8478 Thalheim an der Thur, Switzerland",Volg Thalheim,ChIJLyVihNeamkcRMYz3run1mTc,4.2,35.0,47.578193,8.754384,True,,
286,286,"Klettgauerstrasse 45, 8212 Neuhausen am Rheinfall, Switzerland",SPAR express Neuhausen,ChIJ49xfITZ_kEcR9rfQ4wPUSvs,4.4,44.0,47.6841735,8.6120505,True,,1.0
287,287,"Wassergasse 6, 8248 Laufen-Uhwiesen, Switzerland",Metzgerei Niedermann,ChIJF-5b4al4kEcRecybw5M8Bd4,4.7,85.0,47.667373,8.639517999999999,True,,
288,288,"Zentralstrasse 75, 8212 Neuhausen am Rheinfall, Switzerland",Optimal markt,ChIJMztLIsN_kEcRFbdyOUZFIlU,4.3,27.0,47.6829519,8.620915199999999,True,,
289,289,"Zur Stahlgiesserei 14a, 8200 Schaffhausen, Switzerland",SPAR Supermarkt SH Stahlgiesserei,ChIJ9fLjFKB_kEcRErgaGZg6tB0,4.9,8.0,47.7050698,8.630932,True,,
290,290,"Güeterstrass 3, 8460 Marthalen, Switzerland",LANDI Laden Marthalen,ChIJc9YBgFiCmkcRx1dHNTiWPs8,4.4,391.0,47.6346604,8.6553987,True,,
291,291,"Radhof 3, 8460 Marthalen, Switzerland","Ritterkorn, Biogetreide, Biomehle",ChIJnSikQ6qDmkcR-1gyC7TZVv4,0.0,0.0,47.6313928,8.629579,True,,
292,292,"Bahnweg 2, 8460 Marthalen, Switzerland",Biologischer Hofladen,ChIJl0OyAPeCmkcRuq2K1auDqDo,5.0,4.0,47.6323307,8.655008,False,,
295,295,"Frauenfelderstrasse 67, 8252 Schlatt, Switzerland",Volg Schlatt,ChIJ0x0nQ92DmkcR_rnv_rLJvDA,4.5,62.0,47.6619789,8.703016900000001,True,,
297,297,"Rebhof, 8475 Ossingen, Switzerland",Rebhofladen,ChIJhVu4teyEmkcRELOluQX4TiE,5.0,11.0,47.6146979,8.7386996,True,,
298,298,"Hausen 12, 8475 Ossingen, Switzerland",Husemerhof,ChIJBXY92qCEmkcRQUiC9jLtk4I,0.0,0.0,47.606327,8.713848,True,,
299,299,"Gisenhard 35, 8475 Ossingen, Switzerland",Fabian's Hofladen,ChIJkX2E98eFmkcRVIwayos9cGk,4.9,16.0,47.6237723,8.7414245,True,,
300,300,"Dorfstrasse 58, 8468 Waltalingen, Switzerland",Volg & Postagentur Guntalingen,ChIJ89bSZ62FmkcRwAU9Ade-qHI,4.9,16.0,47.6353369,8.7712114,True,,
301,301,"Kellhofstrasse 1A, 8476 Unterstammheim, Switzerland",Volg Unterstammheim,ChIJTXNhp76FmkcRhHdduIEqEkY,4.4,40.0,47.6394338,8.7901932,True,,
302,302,"Dickihof, 8252 Schlatt, Switzerland",Bio Dickihof-Laden,ChIJGYDehYqDmkcRCLQR0u1Sqlg,0.0,0.0,47.6473687,8.723191,True,,
323,323,"Breite 524, 5112 Thalheim, Switzerland",Volg Laden Thalheim,ChIJh58hS94-kEcRVCe3RWuaQNk,4.8,18.0,47.4381811,8.103842199999999,True,,
324,324,"Guggenbühlstrasse 6, 8404 Winterthur, Switzerland",ALDI SUISSE,ChIJe91O40SbmkcRYtiwjF2JDHg,4.3,18.0,47.5109807,8.7592526,True,,
325,325,"Hintermühlenstrasse 53-47, 8409 Winterthur, Switzerland",Mastai,ChIJE1pNz_6ZmkcRpXAdS92hrZk,0.0,0.0,47.50365499999999,8.7739845,,,
326,326,"Sulzerallee 54, 8404 Winterthur, Switzerland",Migros-Supermarkt - teo Neuhegi,ChIJx1N56eqZmkcRKiBtwcvz_y8,5.0,20.0,47.5021268,8.7632312,True,,
327,327,"Industriestrasse 8, 8404 Winterthur, Switzerland",Arda,ChIJ7VmOKzeZmkcR_LGxJZoRshc,4.0,1.0,47.4960149,8.7504168,True,,
328,328,"Sunnacker, 8466 Trüllikon, Switzerland",Sunnacker Hofladen,ChIJh7hkWEmDmkcREyLZ0zxodc0,5.0,7.0,47.6382076,8.7124928,True,,
331,331,"Sulz CH, Stationsstrasse 32, 8545 Rickenbach, Switzerland",Volg Sulz,ChIJ803vSH-amkcRD1ZZc6SEffQ,4.6,152.0,47.5408284,8.7880361,True,,
332,332,"8467, Truttikon, Switzerland",Wyland Beck,ChIJt9dPgX2EmkcRmD0mkcGFwk0,4.9,165.0,47.62961869999999,8.7270667,True,,2.0
333,333,"Hauptstrasse 13, 8526 Oberneunforn, Switzerland",Volg Laden Oberneunforn,ChIJrQN7CyKFmkcRIpwIA3dtPpY,4.3,25.0,47.6061963,8.767927300000002,True,,
334,334,"Kaltenbacherstrasse 32, 8260 Stein am Rhein, Switzerland",Coop Supermarkt Stein am Rhein,ChIJLQbylDaPmkcRFJnrjktiN-I,4.2,306.0,47.6530618,8.853229899999999,True,,
335,335,"Platanenweg 2, 8548 Ellikon an der Thur, Switzerland",Volg,ChIJI80Adz-QmkcRDeRI8uON-Ys,4.5,35.0,47.5632453,8.8241516,True,,
336,336,"Schwarzhorngass 3, 8260 Stein am Rhein, Switzerland",Volg,ChIJ53WWyMyImkcRRDMIRoP5Hhw,3.8,18.0,47.6594353,8.8587065,True,,
337,337,"Hauptstrasse 29, 8546 Gachnang, Switzerland",Volg,ChIJQ8ZEZKuRmkcRt6CYyXqCpnQ,4.3,71.0,47.5457895,8.842143,True,,
338,338,"Im Ribi 232, 8459 Volken, Switzerland",Ribi-Hof,ChIJuUbgynadmkcRktT3ZlLpvBc,4.7,3.0,47.5758584,8.632699299999999,,,
339,339,"Landstrasse 1, 8471 Oberwil (Dägerlen, Switzerland",Bege-Spargeln Hofladen,ChIJlSzA1mWbmkcRRrIeFLoA56g,5.0,1.0,47.5719834,8.7165533,,,
340,340,"Glemettenstrasse 25, 8459 Volken, Switzerland",Ernst Erb AG / insolito Wohnmobile,ChIJxaG4_2qdmkcRKLXxlSrhKaQ,0.0,0.0,47.575298,8.625123,True,,
341,341,"Grabenstrasse 6, 8184 Bachenbülach, Switzerland",Coop Supermarkt Bachenbülach Provisorium,ChIJUU0mqH11kEcRg9rM05fq3ww,4.3,1009.0,47.5058927,8.541820099999999,True,,
342,342,"Grabenstrasse 5, 8184 Bachenbülach, Switzerland",ALDI SUISSE,ChIJwwkq68l1kEcRQB5lxBZHhRc,4.1,404.0,47.5053705,8.5404533,True,,
343,343,"Feldstrasse 89, 8180 Bülach, Switzerland",Lidl Schweiz,ChIJg3rZ9st1kEcRV3c2JEyny8k,4.1,243.0,47.50932,8.54092,True,,
344,344,"Feldstrasse 85, 8180 Bülach, Switzerland",Migros Supermarkt,ChIJg3rZ9st1kEcRl5-ib415Q4E,4.3,648.0,47.5094771,8.5400268,True,,
345,345,"Zürichstrasse 57, 8180 Bülach, Switzerland",migrolino Bülach,ChIJ_znT_c51kEcR6TvJeX2QxC0,4.2,164.0,47.5114707,8.5443906,True,,
346,346,"Bramenstrasse 5, 8184 Bachenbülach, Switzerland",looddl.ch,ChIJ--tW6aa5mkcRexg2ZOsCgKk,4.4,35.0,47.503505,8.5396688,True,,
347,347,"Feldstrasse 85 Center Bülach Süd, 8180 Bülach, Switzerland",Denner Discount,ChIJPZajjMt1kEcR_bb8hl9vmXY,3.8,33.0,47.50962149999999,8.539253,True,,
348,348,"Marktgasse 24, 8180 Bülach, Switzerland",Volg Bülach Marktgasse,ChIJGxhJrtN1kEcRpixl77QBaUo,4.5,83.0,47.5176547,8.5408769,True,,
349,349,"Bramenstrasse 2, 8184 Bachenbülach, Switzerland",JUMBO Maximo Bachenbülach,ChIJuYhp58l1kEcRORWYvekoeIk,4.1,457.0,47.504618,8.540446,True,,
350,350,"Feldstrasse 85, 8180 Bülach, Switzerland",Bülach Süd Center,ChIJfQv5A8x1kEcRdXw81IIdEKQ,4.2,1507.0,47.51,8.5402778,True,,
351,351,"Grabenstrasse 2, 8184 Bachenbülach, Switzerland",Tekeins,ChIJHRcUeMt1kEcRrzOo0NVR9P0,4.0,19.0,47.50447279999999,8.5420316,True,,
352,352,"Sonnenhof, Bahnhofstrasse 28 Einkaufszentrum, Bahnhofstrasse 28, 8180 Bülach, Switzerland",Denner Discount,ChIJL1HalNR1kEcRlk2meZgke9s,4.0,105.0,47.5210629,8.540381,True,,
353,353,"Breitistrasse 32, 8303 Bassersdorf, Switzerland",Coop Supermarkt Bassersdorf,ChIJTf5GnmSfmkcREROtuUgRo2s,4.0,291.0,47.44264949999999,8.6309054,True,,
354,354,"Baltenswilerstrasse 5, 8303 Bassersdorf, Switzerland",Migros Supermarkt,ChIJHYcv3GOfmkcRqbqL3O0XZyI,4.3,397.0,47.44250539999999,8.6293878,True,,
355,355,"Klotenerstrasse 26, 8303 Bassersdorf, Switzerland",Denner Discount,ChIJvbDmnmSfmkcRkx5atI0zxEc,4.2,212.0,47.4442234,8.6264752,True,,
356,356,"Im Bächli 33, 8303 Bassersdorf, Switzerland",Mokä Klg,ChIJ-RWH8V-fmkcRvixN93e1aEI,5.0,2.0,47.4388805,8.6365302,True,,
357,357,"Bahnhofstrasse 40, 8303 Bassersdorf, Switzerland",avec,ChIJBbpEfdihmkcRCtO6DHWn5ZY,3.1,64.0,47.4386559,8.6264751,True,,
358,358,"Klotenerstrasse 47, 8303 Bassersdorf, Switzerland",Restelli's Asia Lädeli,ChIJ00S62dGfmkcRv6LEn5kwoDQ,0.0,0.0,47.4445731,8.6244237,True,,
359,359,"Lindauerstrasse 2, 8309 Nürensdorf, Switzerland",Volg Nürensdorf,ChIJUycSulqfmkcRDWzeiITOT4A,4.1,113.0,47.44662140000001,8.6490647,True,,
360,360,"Klotenerstrasse 2, 8303 Bassersdorf, Switzerland",Dorfmetzg Steinmann AG,ChIJFysyhGOfmkcRIBEIl4siCBs,5.0,34.0,47.44365210000001,8.6282021,True,,
361,361,"Neue Winterthurerstrasse 33, 8303 Bassersdorf, Switzerland",Biohof Landheim,ChIJPYVeSe-hmkcRGKTeCKEpxGQ,4.7,7.0,47.4275479,8.6387302,True,,
362,362,"Brüttenerstrasse 1, 8309 Nürensdorf, Switzerland",Volg Oberwil,ChIJf6Vi8xafmkcRyXwAT-pMu3A,4.0,32.0,47.4641773,8.6397522,True,,
363,363,"Breitistrasse 24, 8302 Kloten, Switzerland",SPAR Supermarkt Kloten Breitistrasse,ChIJsVz18fOfmkcRlWEnYU2VWY0,4.1,260.0,47.447722,8.584222,True,,1.0
364,364,"Schaffhauserstrasse 134, 8152 Opfikon, Switzerland",ALDI,ChIJUcTRZQOgmkcRB-q2a1RQAyU,4.3,623.0,47.4388341,8.572387899999999,True,,
365,365,"Schaffhauserstrasse 124, 8152 Opfikon, Switzerland",Coop Supermarkt Glattbrugg,ChIJMbmY4gWgmkcRpormKuSjyTs,4.2,338.0,47.434406,8.5669088,True,,
366,366,"Schaffhauserstrasse 165, 8302 Kloten, Switzerland",Lidl,ChIJUcR7g--fmkcR-eAZgZ5IL-w,4.1,828.0,47.45470330000001,8.579192899999999,True,,
367,367,"Märtpl. 5, 8307 Illnau-Effretikon, Switzerland",Denner Discount,ChIJn2tC6nOimkcReDmWMpDhm_I,4.1,69.0,47.42833479999999,8.6856419,True,,
368,368,"Schaffhauserstrasse 146, 8302 Kloten, Switzerland",Coop Supermarkt Kloten Center,ChIJr_ZCxe-fmkcRh37iFVYQej8,3.9,200.0,47.45316160000001,8.5810155,True,,
369,369,"Schaffhauserstrasse 60, 8302 Kloten, Switzerland",SPAR Supermarkt Kloten Bramen,ChIJYfYDtfefmkcRP2WE2f8fIDs,4.0,149.0,47.44412,8.578883,True,,1.0
370,370,"Riedenerstrasse 81, 8304 Wallisellen, Switzerland",Volg Rieden,ChIJdToxekmgmkcRhZGz5Nd1QG8,3.9,51.0,47.4187713,8.5981279,True,,
371,371,"Schaffhauserstrasse 126, 8302 Kloten, Switzerland",Denner Express,ChIJS0itufGfmkcRc642Wj35x_4,4.4,106.0,47.451131,8.5818313,True,,
372,372,"Glasistrasse 4, 8180 Bülach, Switzerland",Denner Discount,ChIJqS-nSmZ3kEcREVVraTDJYbU,5.0,2.0,47.526311,8.535416699999999,True,,
373,373,"Kasernenstrasse 9, 8180 Bülach, Switzerland",Sun market bülach,ChIJAQAwE9N1kEcRpG1dHFBk5fU,4.2,26.0,47.5185697,8.5394215,True,,
374,374,"Tiefengasse 2b, 8180 Bülach, Switzerland",Vero Gusto,ChIJVzdAbft1kEcRi3WfStG4hGY,0.0,0.0,47.5158807,8.5325829,True,,
375,375,"8192 Bülach, Switzerland",Selecta Automaten,ChIJ1djlBZp3kEcR93zduVeHoAw,0.0,0.0,47.5488599,8.5242148,True,,
376,376,"Schaffhauserstrasse 53, 8180 Bülach, Switzerland",Fürst unverpackt,ChIJ_41NXdR1kEcRk5rhLtml91w,4.9,97.0,47.5207098,8.5414669,False,,
377,377,"Bahnhofstrasse 41, 8305 Dietlikon, Switzerland",Coop Supermarkt Dietlikon Bahnhofstrasse,ChIJOVja0cehmkcRJuFjqwDQZSc,4.2,161.0,47.421899,8.6186747,True,,
